"i","choice","formal","wage","labor_taxes","voluntary_saving","consumption_young","consumption_old","decision_utility","experienced_utility","funded_contribution","funded_public_contribution","payg_contribution","payg_notional_contribution","funded_benefit","payg_benefit","eligibility_probability","eligible_payg_benefit","refund_benefit","utility_informal","utility_capitalization","utility_payg","utility_difference_formal_informal","utility_difference_payg_capitalization"
0.96,"payg",TRUE,4.68753408901927,1.33594721537049,0,2.80205384688441,6.27666451714036,-0.144884019999618,-0.151436728294612,0,0,0.750005454243084,0.609379431572505,0,4.50457861743136,0.996352285179225,4.51916846927997,0.519444651641376,-0.521768169087347,-0.14509783148888,-0.144884019999618,0.376884149087729,0.000213811489261584
0.962,"payg",TRUE,4.73123687264737,1.3484025087045,0,2.82817793487164,6.33578735071756,-0.142880818201181,-0.149342020234987,0,0,0.756997899623579,0.615060793444158,0,4.54700934655613,0.996459709779054,4.56130154779016,0.524287534228755,-0.517248475192662,-0.143092062216146,-0.142880818201181,0.374367656991482,0.000211244014965334
0.964,"payg",TRUE,4.77534710574903,1.36097392513847,0,2.85454558276544,6.39544913175142,-0.140905324480072,-0.147276324939472,0,0,0.764055536919844,0.620795123747373,0,4.5898268625137,0.996563981652246,4.60382744111061,0.529175567943749,-0.512767932082007,-0.141114019824883,-0.140905324480072,0.371862607601936,0.000208695344811466
0.966,"payg",TRUE,4.8198685870542,1.37366254731045,0,2.88115906132176,6.45565513030994,-0.138957155094243,-0.1452392389214,0,0,0.771178973928671,0.626582916317045,0,4.63303494747781,0.996665192692587,4.64674981152948,0.534109173739021,-0.508326200620936,-0.13916332103075,-0.138957155094243,0.369369045526692,0.000206165936506852
0.968,"payg",TRUE,4.86480515070914,1.3864694679521,0,2.90802066246725,6.51641066086635,-0.137035931637207,-0.143230364376153,0,0,0.778368824113462,0.632424669592188,0,4.67663741549052,0.996763432152163,4.69007235547917,0.539088776491858,-0.503922944612672,-0.13723958784776,-0.137035931637207,0.366887012975464,0.000203656210552294
0.97,"payg",TRUE,4.91016066660658,1.39939578998287,0,2.9351326994966,6.57772108279528,-0.135141280962954,-0.141249309098113,0,0,0.785625706657052,0.638320886658855,0,4.7206381128183,0.996858786715171,4.73379880385462,0.54411480504076,-0.499557830772666,-0.13534244751504,-0.135141280962954,0.364416549809712,0.000201166552086296
0.972,"payg",TRUE,4.95593904071901,1.41244262660492,0,2.96249750727183,6.63959180087262,-0.133272835111956,-0.139295686398966,0,0,0.792950246515042,0.644272075293471,0,4.76504091831082,0.996951340569776,4.77793292233461,0.549187692222369,-0.495230528703369,-0.133471532424603,-0.133272835111956,0.361957693591413,0.000198697312646878
0.974,"payg",TRUE,5.00214421543507,1.42561110139899,0,2.99011744242332,6.70202826577914,-0.131430231238259,-0.137369115027314,0,0,0.800343074469611,0.650278748006559,0,4.80984974376228,0.997041175478093,4.82247851170612,0.554307874908749,-0.49094071086922,-0.131626480050112,-0.131430231238259,0.359510479630961,0.000196248811853289
0.976,"payg",TRUE,5.04878016989901,1.43890234842122,0,3.01799488355275,6.76503597460761,-0.129613111537627,-0.135469219089577,0,0,0.807804827183842,0.656341422086872,0,4.85506853427545,0.9971283708443,4.86743940819153,0.559475794045003,-0.486688052571859,-0.129806932876639,-0.129613111537627,0.357074941034233,0.000193821339012523
0.978,"payg",TRUE,5.09585092035346,1.45231751230074,0,3.04613223143798,6.82862047137383,-0.127821123176732,-0.133595627972158,0,0,0.815336147256554,0.66246061964595,0,4.90070126862841,0.997213003780958,4.91281948377912,0.564691894687255,-0.482472231925551,-0.128012538331385,-0.127821123176732,0.354651108748819,0.000191415154653235
0.98,"payg",TRUE,5.14336052048521,1.46585774833829,0,3.07453190923978,6.89278734753133,-0.126053918223375,-0.131747976264851,0,0,0.822937683277634,0.668636867663077,0,4.94675195964385,0.997295149173557,4.95862264655642,0.569956626040968,-0.478292929832817,-0.126242948715365,-0.126053918223375,0.352239011609442,0.000189030491990233
0.982,"payg",TRUE,5.19131306177438,1.4795242226057,0,3.10319636271052,6.9575422424898,-0.124311153577709,-0.129925903685452,0,0,0.830610089883901,0.674870698030669,0,4.99322465456125,0.99737487974334,5.00485284104684,0.575270441499637,-0.474149829960286,-0.124497821136033,-0.124311153577709,0.349838676382577,0.000186667558323125
0.984,"payg",TRUE,5.23971267384673,1.49331811204632,0,3.13212806040478,7.0228908441374,-0.122592490904467,-0.128129055005578,0,0,0.838354027815477,0.681162647600075,0,5.04012343541164,0.997452266108437,5.05151404854934,0.580633798683832,-0.470042618714752,-0.122776817440839,-0.122592490904467,0.347450127810285,0.000184326536371099
0.986,"payg",TRUE,5.28856352482933,1.50724060457636,0,3.16132949389196,7.08883888936684,-0.120897596566161,-0.126357079977637,0,0,0.846170163972693,0.687513258227813,0,5.08745241939521,0.997527376843365,5.09861028748128,0.586047159480607,-0.465970985219434,-0.121079604151708,-0.120897596566161,0.345073388653274,0.000182007585547692
0.988,"payg",TRUE,5.3378698217095,1.52129289918721,0,3.19080317797083,7.15539216460541,-0.119226141557245,-0.124609633262953,0,0,0.85405917147352,0.693923076822235,0,5.13521575926163,0.99760027853691,5.14614561372451,0.591510990083277,-0.46193462129045,-0.119405852400423,-0.119226141557245,0.342708479733204,0.000179710843177236
0.99,"payg",TRUE,5.38763581069709,1.53547620604867,0,3.22055165088612,7.22255650634877,-0.117577801439237,-0.122886374361014,0,0,0.862021729711535,0.700392655390622,0,5.18341764369321,0.997671035848453,5.19412412097465,0.597025761031569,-0.457933221413485,-0.117755237864893,-0.117577801439237,0.340355419974249,0.000177436425656194
0.992,"payg",TRUE,5.43786577759024,1.54979174661322,0,3.25057747454712,7.29033780169885,-0.115952256276757,-0.121186967539819,0,0,0.870058524414438,0.706922551086731,0,5.23206229769088,0.997739711562761,5.24254994109364,0.602591947252142,-0.453966482720675,-0.116127440706319,-0.115952256276757,0.338014226443917,0.000175184429561451
0.994,"payg",TRUE,5.48856404814434,1.56424075372114,0,3.28088323474826,7.35874198890557,-0.114349190574503,-0.119511081767316,0,0,0.878170247703094,0.713513326258764,0,5.281153982963,0.997806366643291,5.29142724446554,0.608210028099487,-0.450034104967671,-0.114522145507212,-0.114349190574503,0.335684914393168,0.000172954932708039
0.996,"payg",TRUE,5.53973498844468,1.57882447170673,0,3.31147154139187,7.42777505791265,-0.112768293215118,-0.117858390643887,0,0,0.886357598151149,0.720165548497808,0,5.33069699831707,0.997871060284036,5.34076024035573,0.61388048739721,-0.446135790510927,-0.112939041210277,-0.112768293215118,0.333367497295809,0.000170747995158441
0.998,"payg",TRUE,5.59138300528239,1.59354415650548,0,3.34234502871286,7.4974430509075,-0.111209257397956,-0.116228572335891,0,0,0.894621280845182,0.72687979068671,0,5.38069568005431,0.997933849959955,5.39055317727336,0.619603813479697,-0.442271244285159,-0.111377821058141,-0.111209257397956,0.331061986887203,0.000168563660185694
1,"payg",TRUE,5.64351254653396,1.60840107576218,0,3.37350635550566,7.5677520628751,-0.109671780578719,-0.114621309510221,0,0,0.902962007445434,0.733656631049415,0,5.43115440236726,0.99799479147602,5.44081034333729,0.625380499234171,-0.438440173781017,-0.109838182533912,-0.109671780578719,0.328768393202298,0.000166401955192227
